Date,Time,CO,TinOxide,Benzene,Titanium,NO2,TungstenOxide,IndiumOxide,Temperature,RelativeHumidity,AbsoluteHumidity
30/04/2004,20.00.00,4.4,1449,19.5,1282,133,2100,1569,19.1,61.1,1.3345
30/04/2004,21.00.00,3.1,1363,15.1,1152,110,1951,1495,18.2,65.4,1.3529
30/04/2004,22.00.00,3,1371,14.6,1136,102,1927,1471,18.1,66.1,1.3579
30/04/2004,23.00.00,3.1,1406,13.7,1107,108,1872,1384,17.7,66.9,1.3422
01/05/2004,00.00.00,3.5,1425,15.2,1155,110,1936,1789,17.8,66.8,1.346
01/05/2004,01.00.00,2.4,1179,9.3,951,84,1724,1323,17.3,68.3,1.3346
01/05/2004,02.00.00,1.6,1047,6.5,833,71,1647,1081,16.5,70.2,1.3099
01/05/2004,03.00.00,1.3,1009,6.3,825,-200,1629,938,15.7,73.1,1.2902
01/05/2004,04.00.00,-200,882,3.5,685,42,1492,673,16.2,69.9,1.2756
01/05/2004,05.00.00,0.6,858,2.6,624,32,1434,543,16.7,67.1,1.2619
01/05/2004,06.00.00,0.7,875,3.1,659,35,1452,561,16.7,66.9,1.2631
01/05/2004,07.00.00,1.2,1012,6.5,833,67,1632,862,16.9,66.5,1.2688
01/05/2004,08.00.00,1.5,1049,6.5,836,73,1615,901,17.7,62,1.2458
01/05/2004,09.00.00,1.8,1131,8.8,932,86,1693,1048,19.4,54.6,1.2184
01/05/2004,10.00.00,2.1,1120,8.8,931,89,1652,971,21.6,46.1,1.1725
01/05/2004,11.00.00,1.9,1117,9.2,946,86,1657,915,24.6,36.7,1.1202
01/05/2004,12.00.00,2,1110,9.2,948,86,1632,891,26,31.9,1.0566
01/05/2004,13.00.00,1.3,962,6.1,816,66,1489,628,25.6,31.5,1.0184
01/05/2004,14.00.00,1.3,963,6.5,835,68,1495,556,24.8,34.8,1.0716
01/05/2004,15.00.00,1.8,1050,9.2,948,82,1584,652,26.1,30.3,1.0101
01/05/2004,16.00.00,2,1053,8.3,911,91,1603,683,25.5,33.5,1.0767
01/05/2004,17.00.00,1.8,1045,8.3,910,95,1598,624,23.7,37.2,1.0746
01/05/2004,18.00.00,2.4,1124,11,1013,104,1676,733,22.3,38.9,1.0324
01/05/2004,19.00.00,4,1330,14.7,1140,131,1780,1062,20.7,42.8,1.0298
01/05/2004,20.00.00,2.8,1171,10.8,1006,112,1674,988,19,51.7,1.1222
01/05/2004,21.00.00,2,1085,9.4,954,100,1656,871,17.8,55.5,1.1174
01/05/2004,22.00.00,3.6,1358,14.8,1144,115,1851,1243,17.4,57.6,1.1342
01/05/2004,23.00.00,3.7,1385,13.3,1094,129,1769,1175,17.6,58.5,1.1645
02/05/2004,00.00.00,2.3,1167,8.4,914,99,1599,1126,17.2,59.3,1.1551
02/05/2004,01.00.00,1.8,1072,7.9,894,74,1646,1118,17.1,60.4,1.1633
02/05/2004,02.00.00,0.9,938,5.5,789,55,1536,864,16.4,62.2,1.1507
02/05/2004,03.00.00,1.6,1000,6.6,838,-200,1580,942,14.8,67.6,1.1352
02/05/2004,04.00.00,-200,854,3.3,670,35,1460,684,14.8,65.8,1.1028
02/05/2004,05.00.00,0.6,815,2.6,628,37,1426,689,14.7,65.2,1.0811
02/05/2004,06.00.00,0.7,866,3.6,689,45,1456,767,13.1,70.2,1.0554
02/05/2004,07.00.00,0.8,911,4.8,751,46,1518,817,14.3,66.2,1.0728
02/05/2004,08.00.00,1.2,988,5.9,806,68,1568,940,16,61.6,1.1083
02/05/2004,09.00.00,1.4,1046,6.9,851,77,1595,908,17.7,56.4,1.1342
02/05/2004,10.00.00,1.6,1085,8.5,918,79,1639,871,21.3,44.7,1.1157
02/05/2004,11.00.00,1.3,1008,6.1,816,72,1531,689,23.6,36.4,1.0431
02/05/2004,12.00.00,1.3,1004,6.2,821,68,1510,629,24.3,34,1.0149
02/05/2004,13.00.00,1.1,948,4.8,754,64,1436,602,24.4,32.7,0.9863
02/05/2004,14.00.00,1.2,1026,6.8,847,73,1519,617,24.6,31.7,0.9647
02/05/2004,15.00.00,1.5,1047,7,859,84,1538,677,23.9,34.3,1.002
02/05/2004,16.00.00,1.1,1018,5.5,790,67,1443,580,25.9,28.1,0.9258
02/05/2004,17.00.00,1.9,1160,9.5,957,106,1637,861,24.5,32.3,0.9815
02/05/2004,18.00.00,2.3,1269,11.9,1047,114,1721,1080,22.6,39.3,1.06
02/05/2004,19.00.00,3.3,1394,13.8,1111,123,1853,1288,21.2,47.5,1.1828
02/05/2004,20.00.00,2.6,1292,10.7,1003,108,1753,1163,19.9,54.9,1.2632
02/05/2004,21.00.00,2.2,1212,9.7,966,100,1691,1043,19.4,52.1,1.1642
02/05/2004,22.00.00,2.3,1137,10.2,985,118,1607,1045,19.4,42.6,0.9485
02/05/2004,23.00.00,2,1080,8.3,910,121,1548,929,19.1,44.1,0.966
03/05/2004,00.00.00,1.6,1031,7.1,861,94,1534,825,18,49.3,1.0086
03/05/2004,01.00.00,0.8,917,3,654,52,1414,545,17.6,54.6,1.0918
03/05/2004,02.00.00,0.6,888,2.2,598,39,1397,500,16.4,62.1,1.1493
03/05/2004,03.00.00,0.4,872,1.7,564,-200,1385,494,15.6,65.3,1.1484
03/05/2004,04.00.00,-200,876,1.5,547,33,1351,505,16,61.4,1.1043
03/05/2004,05.00.00,0.7,964,3.7,697,57,1516,717,15.8,64.3,1.1416
03/05/2004,06.00.00,1.3,1147,8.2,906,80,1687,1126,16,65.8,1.1844
03/05/2004,07.00.00,3.4,1493,21.1,1328,101,2193,1597,16.8,62.5,1.1869
03/05/2004,08.00.00,4.7,1597,26.5,1466,109,2400,1687,16.9,66.1,1.2613
03/05/2004,09.00.00,3.4,1483,17.4,1222,109,2054,1529,17.4,68.9,1.3557
03/05/2004,10.00.00,2.5,1222,12.9,1080,111,1755,1366,21.4,45,1.1291
03/05/2004,11.00.00,2,1060,10.9,1010,102,1623,1074,23.9,30.7,0.9002
03/05/2004,12.00.00,1.9,1048,11,1013,96,1584,940,26.8,25.2,0.8721
03/05/2004,13.00.00,1.7,1051,10.8,1008,90,1561,921,28.4,23.6,0.8983
03/05/2004,14.00.00,1.4,998,10,977,69,1496,695,30.3,20.1,0.8539
03/05/2004,15.00.00,1.5,1058,11.2,1023,74,1580,795,30.9,19.7,0.8649
03/05/2004,16.00.00,2.4,1203,16.8,1204,102,1744,1079,30.2,20.5,0.8672
03/05/2004,17.00.00,3.9,1491,23.6,1392,128,2149,1473,26.4,34.6,1.1724
03/05/2004,18.00.00,4.2,1467,23.3,1385,130,2084,1493,24.9,39.4,1.2268
03/05/2004,19.00.00,3.7,1407,19.4,1279,120,2009,1308,23.5,43.7,1.2484
03/05/2004,20.00.00,3.2,1324,13.1,1086,113,1903,1189,19.3,63.1,1.4028
03/05/2004,21.00.00,2,1214,9.8,970,100,1771,1076,18.7,64.6,1.3836
03/05/2004,22.00.00,1.1,1016,5.3,780,70,1566,806,19.5,57.1,1.2806
03/05/2004,23.00.00,1.5,1135,6.7,842,83,1653,973,18.9,62.5,1.3521
04/05/2004,00.00.00,1.3,1065,5.5,789,81,1620,929,18.4,65.8,1.3802
04/05/2004,01.00.00,1,999,3.7,692,69,1588,778,16.4,79.2,1.4681
04/05/2004,02.00.00,0.6,911,2.2,599,48,1517,633,16.1,80,1.4562
04/05/2004,03.00.00,0.4,873,1.5,545,-200,1471,497,15.6,81,1.4302
04/05/2004,04.00.00,-200,881,1.5,546,28,1465,458,15.6,81,1.4216
04/05/2004,05.00.00,0.6,967,2.9,646,47,1552,579,15.7,80.5,1.4236
04/05/2004,06.00.00,1.9,1280,9.9,976,88,1912,1003,16,80.8,1.4602
04/05/2004,07.00.00,4.5,1564,23,1379,109,2306,1393,16.6,78,1.4572
04/05/2004,08.00.00,4.3,1505,22.3,1358,113,2248,1406,16.1,79.2,1.4398
04/05/2004,09.00.00,3.2,1309,16.2,1186,104,1973,1308,17.7,70.8,1.4171
04/05/2004,10.00.00,1.3,1035,7.9,895,65,1657,863,20.3,54.8,1.2867
04/05/2004,11.00.00,2.2,1148,12.4,1062,87,1825,1004,21.2,49.3,1.2271
04/05/2004,12.00.00,2.6,1152,13.6,1104,99,1860,1023,21.5,47.9,1.2178
04/05/2004,13.00.00,2.3,1131,12.3,1059,100,1784,978,21.4,47.7,1.2047
04/05/2004,14.00.00,2.4,1142,12.1,1053,105,1814,979,20.4,54,1.2757
04/05/2004,15.00.00,2.6,1197,12.9,1082,97,1851,971,19.9,57.1,1.3158
04/05/2004,16.00.00,1.2,960,6.3,828,54,1565,617,19.9,55.2,1.2701
04/05/2004,17.00.00,1.6,1077,10.6,1001,59,1764,717,19.5,55.7,1.2512
04/05/2004,18.00.00,3.9,1377,20.6,1313,109,2120,1220,18.3,62.8,1.3127
04/05/2004,19.00.00,4.7,1405,22.1,1353,125,2185,1296,17.2,68.3,1.3289
04/05/2004,20.00.00,5.4,1484,20.8,1319,132,2166,1413,16.1,75.2,1.3654
04/05/2004,21.00.00,3,1187,11.8,1042,110,1840,1093,16.6,70.8,1.3253
04/05/2004,22.00.00,0.9,870,4.3,729,53,1475,586,18.5,56,1.181
04/05/2004,23.00.00,1.1,932,5,765,61,1543,575,17.3,59.5,1.1667
05/05/2004,00.00.00,0.7,830,2.3,608,41,1370,441,18.6,52.3,1.1121
05/05/2004,01.00.00,0.5,778,1.4,534,22,1294,358,19,49.8,1.0831
05/05/2004,02.00.00,0.5,820,1.5,541,28,1360,377,15.7,64.5,1.14
05/05/2004,03.00.00,0.5,842,1.8,565,-200,1399,437,15.5,66.9,1.1691
05/05/2004,04.00.00,-200,867,2.1,589,41,1439,468,14.7,74.1,1.2302
05/05/2004,05.00.00,0.8,927,3.5,682,54,1526,580,14.6,77.1,1.2727
05/05/2004,06.00.00,1.3,1060,6.9,851,81,1673,805,14.5,78.3,1.2851
05/05/2004,07.00.00,3.5,1440,19.1,1271,107,2163,1273,15.1,76.8,1.3061
05/05/2004,08.00.00,-200,1449,22,1350,-200,2264,1452,16.4,70.8,1.3088
05/05/2004,09.00.00,3.9,1384,18.9,1265,124,2143,1307,16.4,72.4,1.3379
05/05/2004,10.00.00,2.9,1172,13,1085,123,1876,1102,16.3,68.6,1.2657
05/05/2004,11.00.00,2.6,1143,13,1083,120,1887,1083,17.2,62.9,1.2228
05/05/2004,12.00.00,3,1167,14.5,1134,113,1920,1083,17.4,61.1,1.206
05/05/2004,13.00.00,3.7,1303,19.7,1288,114,2116,1236,16.8,66.8,1.2691
05/05/2004,14.00.00,3.9,1264,19.4,1279,120,2049,1223,17.3,62.6,1.226
05/05/2004,15.00.00,3.5,1242,16.4,1193,125,1945,1175,17.5,60.8,1.2029
05/05/2004,16.00.00,2.4,1070,11.2,1022,88,1740,933,17.5,59.2,1.1725
05/05/2004,17.00.00,1.6,981,10,978,72,1682,835,17.7,56.9,1.1392
05/05/2004,18.00.00,3,1198,14.6,1136,103,1870,1291,17.1,61.5,1.1873
05/05/2004,19.00.00,1.6,1000,8.5,918,67,1661,802,17.5,63.9,1.2667
05/05/2004,20.00.00,2.1,1110,9.2,949,79,1733,842,15.9,70.7,1.2672
05/05/2004,21.00.00,1.8,1023,6.9,854,89,1637,744,15.1,75.1,1.2799
05/05/2004,22.00.00,1.1,861,3.7,695,67,1438,500,13.9,72.5,1.1502
05/05/2004,23.00.00,1.5,969,4.9,760,83,1518,560,12,79.8,1.1175
06/05/2004,00.00.00,1.4,898,4.6,741,76,1468,589,12.5,75.8,1.0938
06/05/2004,01.00.00,0.9,835,3.4,674,58,1416,488,12,75,1.0499
06/05/2004,02.00.00,0.5,766,1.2,523,30,1310,387,12.6,72.2,1.0503
06/05/2004,03.00.00,0.4,743,1,502,-200,1292,355,12.7,71.6,1.0486
06/05/2004,04.00.00,-200,758,1.2,517,22,1294,351,13.1,67.1,1.0079
06/05/2004,05.00.00,0.6,804,2.3,604,50,1357,420,13.2,64.6,0.9774
06/05/2004,06.00.00,1.3,948,6.1,817,92,1546,695,13.1,65.6,0.9815
06/05/2004,07.00.00,2.9,1204,16.8,1205,101,1984,1139,14.7,58.5,0.9688
06/05/2004,08.00.00,3.6,1231,20.3,1304,121,2029,1315,15.9,53.1,0.9529
06/05/2004,09.00.00,3.4,1176,16.4,1191,130,1836,1217,17.9,46.1,0.9388
06/05/2004,10.00.00,2.5,1043,12.5,1066,114,1692,1014,20.2,37.7,0.8833
06/05/2004,11.00.00,2.1,992,9.8,970,100,1624,884,18.5,42.8,0.9026
06/05/2004,12.00.00,1.1,885,5.2,772,56,1450,524,13,64.3,0.9586
06/05/2004,13.00.00,1.8,991,8.9,937,75,1581,644,15.1,54.5,0.9309
06/05/2004,14.00.00,3,1182,14.1,1119,121,1831,1032,13.6,65.5,1.0184
06/05/2004,15.00.00,3.1,1191,12.7,1074,128,1816,1038,12.3,78.3,1.1154
06/05/2004,16.00.00,3.6,1272,14.6,1136,139,1869,1077,12.7,74.2,1.0863
06/05/2004,17.00.00,3.3,1138,12.4,1063,122,1728,983,14.4,64.2,1.049
06/05/2004,18.00.00,1.8,1008,9.4,954,92,1626,834,15.6,58.3,1.0266
06/05/2004,19.00.00,2.1,1075,11,1015,97,1722,949,15,61.4,1.0385
06/05/2004,20.00.00,2.2,1034,8.9,935,98,1605,941,13.7,65.8,1.0254
06/05/2004,21.00.00,1.6,934,6.6,841,93,1497,756,12.3,66.4,0.944
06/05/2004,22.00.00,0.9,883,3.9,705,65,1422,655,15.4,58.8,1.0215
06/05/2004,23.00.00,1.8,1021,7.3,871,81,1586,805,14.1,64.9,1.0405
07/05/2004,00.00.00,2.3,1059,8.2,907,102,1579,970,13.8,64.7,1.0168
07/05/2004,01.00.00,2,1023,7.5,878,91,1568,969,13.5,67.8,1.042
07/05/2004,02.00.00,0.9,855,3.3,669,56,1427,671,13.7,69.4,1.0794
07/05/2004,03.00.00,0.6,826,2.4,616,-200,1384,575,13.9,67.7,1.0712
07/05/2004,04.00.00,-200,831,2.2,602,41,1386,535,14,67.8,1.0787
07/05/2004,05.00.00,0.7,817,2.8,639,48,1364,489,14.6,61.1,1.0075
07/05/2004,06.00.00,1.5,972,7.5,880,72,1590,689,14.3,60.5,0.9847
07/05/2004,07.00.00,3.7,1200,19.8,1290,106,2014,1196,14.9,56.9,0.9582
07/05/2004,08.00.00,4.2,1234,22.1,1355,107,2095,1266,16.4,50.2,0.9286
07/05/2004,09.00.00,3.4,1164,15,1148,127,1824,1130,16,50.9,0.9211
07/05/2004,10.00.00,2.4,976,9.3,952,114,1582,834,18.6,42.8,0.9091
07/05/2004,11.00.00,1.3,844,6.3,825,101,1405,536,19.7,33.7,0.7646
07/05/2004,12.00.00,1.5,851,8.2,906,95,1418,545,21.2,27.7,0.6864
07/05/2004,13.00.00,2.2,926,10.9,1010,110,1526,720,19.7,28.5,0.6445
07/05/2004,14.00.00,1.8,890,9.3,950,101,1460,655,19.8,29.7,0.678
07/05/2004,15.00.00,1.9,921,8.4,914,106,1481,614,19.2,35.6,0.7856
07/05/2004,16.00.00,2.3,1052,9.4,956,116,1600,725,14.2,60.5,0.9765
07/05/2004,17.00.00,3.6,1247,17.9,1238,124,1948,1036,12.9,69.1,1.0249
07/05/2004,18.00.00,4.3,1205,17.4,1222,133,1911,1127,12.7,70.4,1.0294
07/05/2004,19.00.00,2.2,1016,10.5,995,96,1642,854,13.9,62.7,0.9905
07/05/2004,20.00.00,1.5,984,7.5,879,85,1527,792,13.9,62.9,0.9948
07/05/2004,21.00.00,2,1041,8,898,97,1595,891,13.4,65.2,0.9996
07/05/2004,22.00.00,2,1027,7.7,887,97,1568,876,13.4,64.6,0.9864
07/05/2004,23.00.00,2.1,1025,7.3,869,101,1531,851,13.3,63.6,0.9677
08/05/2004,00.00.00,1.5,984,6.4,829,85,1516,787,13.3,61.8,0.9433
08/05/2004,01.00.00,2.2,969,5.6,791,80,1446,711,13.6,59.7,0.9271
08/05/2004,02.00.00,0.5,758,1.5,546,33,1252,396,14.6,53.3,0.8807
08/05/2004,03.00.00,-200,767,1.5,547,-200,1239,375,14.3,51.7,0.8412
08/05/2004,04.00.00,-200,772,1.2,518,-200,1202,343,10.9,67.5,0.8785
08/05/2004,05.00.00,-200,831,1.6,557,-200,1257,401,7.4,85.2,0.8808
08/05/2004,06.00.00,-200,871,2.6,628,-200,1329,518,8.7,81.5,0.919
08/05/2004,07.00.00,-200,995,5.9,808,-200,1479,685,10.3,75.6,0.9458
08/05/2004,08.00.00,-200,1093,8.5,918,-200,1589,939,11,75,0.9821
08/05/2004,09.00.00,-200,1079,7.7,885,-200,1588,974,13.6,66.1,1.0236
08/05/2004,10.00.00,-200,1084,6.9,852,-200,1575,959,14.7,63.1,1.0488
08/05/2004,11.00.00,-200,1204,10.1,982,-200,1739,1067,13.8,72.3,1.1361
08/05/2004,12.00.00,-200,1213,11.1,1018,-200,1778,1061,13.3,76.8,1.1703
08/05/2004,13.00.00,-200,1124,9.2,949,-200,1671,1008,16.2,60,1.0937
08/05/2004,14.00.00,-200,945,4.3,726,-200,1432,637,16.3,55.3,1.0146
08/05/2004,15.00.00,-200,964,6.5,833,-200,1489,647,20,40.4,0.9354
08/05/2004,16.00.00,-200,903,5.4,786,-200,1375,523,19.8,35.4,0.8099
08/05/2004,17.00.00,-200,918,7.1,863,-200,1408,539,19.8,33.6,0.767
08/05/2004,18.00.00,-200,1028,9.5,961,-200,1502,649,17.8,38.5,0.7763
08/05/2004,19.00.00,-200,1175,17,1209,-200,1829,1071,16.7,44.6,0.8393
08/05/2004,20.00.00,-200,1215,15.4,1161,-200,1802,1237,15.1,51.8,0.8816
08/05/2004,21.00.00,-200,1072,9.9,976,-200,1603,1018,14.1,56.2,0.9028
08/05/2004,22.00.00,-200,1070,9.3,952,-200,1573,966,13.8,58.3,0.9147
08/05/2004,23.00.00,-200,1021,6.9,853,-200,1457,901,13.7,59.7,0.9285
09/05/2004,00.00.00,-200,1063,7.1,859,-200,1519,949,13.7,60.3,0.9405
09/05/2004,01.00.00,-200,1068,9,938,-200,1575,1057,12.7,64.9,0.9506
09/05/2004,02.00.00,-200,993,8.3,913,-200,1601,989,12.6,65.4,0.9529
09/05/2004,03.00.00,-200,1034,8.7,928,-200,1619,1005,12.1,68.6,0.964
09/05/2004,04.00.00,-200,1025,8.4,914,-200,1605,1003,12.3,68,0.9722
09/05/2004,05.00.00,-200,1036,8.1,902,-200,1558,1087,11.9,71.1,0.9899
09/05/2004,06.00.00,-200,924,5.2,774,-200,1460,909,11.3,73.8,0.9848
09/05/2004,07.00.00,-200,922,4.5,737,-200,1414,882,13.1,62.6,0.9419
09/05/2004,08.00.00,-200,830,2.6,625,-200,1303,568,16.8,46.8,0.8881
09/05/2004,09.00.00,-200,947,4.8,752,-200,1434,620,17.9,44.8,0.9104
09/05/2004,10.00.00,-200,977,4.5,737,-200,1450,686,17.8,49.5,0.9986
09/05/2004,11.00.00,-200,1025,4.9,761,-200,1476,700,18.8,46.4,0.9968
09/05/2004,12.00.00,-200,1040,5.8,804,-200,1502,780,19.3,44,0.9783
09/05/2004,13.00.00,-200,1013,4.1,718,-200,1492,558,14.7,68.4,1.1405
09/05/2004,14.00.00,-200,1035,4.8,755,-200,1521,608,15.6,65.8,1.1577
09/05/2004,15.00.00,-200,1086,7,859,-200,1595,754,17.7,54,1.0826
09/05/2004,16.00.00,-200,967,4.8,753,-200,1420,544,17.8,46.7,0.9466
09/05/2004,17.00.00,-200,968,5.4,785,-200,1446,550,17.8,44.4,0.8967
09/05/2004,18.00.00,-200,1004,6.3,827,-200,1465,627,17.8,44.3,0.8929
09/05/2004,19.00.00,-200,1132,10.1,981,-200,1614,877,16.4,47.8,0.8851
09/05/2004,20.00.00,-200,1121,10.2,985,-200,1625,981,15.6,51.6,0.9063
09/05/2004,21.00.00,-200,1068,8.4,917,-200,1570,832,14.9,55,0.9228
09/05/2004,22.00.00,-200,1123,8.9,937,-200,1606,941,13.8,59.8,0.9398
09/05/2004,23.00.00,-200,1101,8.8,933,-200,1600,1022,13.8,62.1,0.9721
10/05/2004,00.00.00,-200,997,6.5,835,-200,1501,888,13.9,61.1,0.9656
10/05/2004,01.00.00,-200,875,3,654,-200,1375,683,14.9,57.6,0.9684
10/05/2004,02.00.00,-200,815,1.8,569,-200,1344,534,14.4,60.1,0.9797
10/05/2004,03.00.00,-200,803,1.3,531,-200,1318,489,13.8,63.2,0.9952
10/05/2004,04.00.00,-200,829,1.8,570,-200,1357,562,14.2,62.9,1.0136
10/05/2004,05.00.00,-200,867,2.6,625,-200,1385,652,14,63.8,1.0167
10/05/2004,06.00.00,-200,1118,9.8,970,-200,1705,1019,13.4,67.4,1.0292
10/05/2004,07.00.00,-200,1632,31.5,1587,-200,2459,1678,14.7,62.3,1.0351
10/05/2004,08.00.00,-200,1598,35.2,1668,-200,2617,1749,16,57.3,1.0342
10/05/2004,09.00.00,4.4,1378,20.2,1303,117,2051,1494,17.8,51.1,1.0362
10/05/2004,10.00.00,2.5,1132,13.4,1096,107,1808,1186,20,45,1.0379
10/05/2004,11.00.00,2.1,1108,11.7,1040,95,1748,1051,20.3,44.1,1.0392
10/05/2004,12.00.00,2.4,1131,13.4,1097,93,1797,1027,20.7,42.4,1.0248
10/05/2004,13.00.00,2.2,1105,12.9,1080,104,1758,981,20.8,40.6,0.9888
10/05/2004,14.00.00,2.2,1120,13.4,1096,102,1767,976,21.5,39.7,1.0042
10/05/2004,15.00.00,2.3,1100,13.7,1108,109,1731,932,25,30.1,0.9394
10/05/2004,16.00.00,2.1,1098,14.2,1124,97,1716,871,25.2,29.7,0.9371
10/05/2004,17.00.00,2.5,1137,17.8,1234,104,1824,990,23.4,32,0.91
10/05/2004,18.00.00,3.6,1267,22,1352,124,1961,1196,21,37.8,0.9298
10/05/2004,19.00.00,4,1319,24.4,1413,135,2050,1329,19.2,45.7,1.0084
10/05/2004,20.00.00,3,1160,16.3,1189,122,1824,1151,17.7,50.9,1.0232
10/05/2004,21.00.00,2.1,1084,12.4,1063,109,1703,1031,16.8,53.6,1.0167
10/05/2004,22.00.00,1.7,1025,9.6,963,95,1621,917,15.8,56.2,1.0033
10/05/2004,23.00.00,1.1,953,6.4,830,86,1521,860,16,56.5,1.0166
11/05/2004,00.00.00,0.9,959,6,812,78,1518,910,14.2,64.1,1.0346
11/05/2004,01.00.00,0.4,834,2.8,637,53,1362,699,15,59.8,1.0142
11/05/2004,02.00.00,0.2,787,1.6,549,43,1317,596,14.3,61.9,1.0031
11/05/2004,03.00.00,0.2,799,1.6,555,-200,1320,643,12.8,66,0.969
11/05/2004,04.00.00,-200,807,1.8,571,53,1335,704,11.4,70.5,0.9484
11/05/2004,05.00.00,0.6,866,3.6,686,48,1405,741,12,68,0.9547
11/05/2004,06.00.00,1.4,1035,8.4,917,64,1606,968,11.3,70.4,0.9443
11/05/2004,07.00.00,4.6,1469,27.5,1491,95,2301,1561,12.7,65.6,0.962
11/05/2004,08.00.00,5.5,1553,31,1575,120,2423,1779,14.5,59.8,0.9795
11/05/2004,09.00.00,4.8,1513,26,1455,153,2182,1822,17.5,49.8,0.9877
11/05/2004,10.00.00,4.5,1395,22.6,1368,163,2032,1675,21.9,35.2,0.9128
11/05/2004,11.00.00,3,1209,18.3,1248,119,1891,1295,23.5,29.5,0.8435
11/05/2004,12.00.00,2.5,1142,13.9,1115,96,1735,1091,24.3,29.8,0.8926
11/05/2004,13.00.00,2.3,1140,14.4,1129,94,1728,1023,23.8,31.7,0.9212
11/05/2004,14.00.00,2,1105,11.6,1035,86,1643,877,24.2,31.2,0.9257
11/05/2004,15.00.00,1.9,1131,12.2,1058,91,1664,931,26.5,27.2,0.9282
11/05/2004,16.00.00,1.9,1162,12.4,1064,97,1675,913,25.7,28.4,0.9248
11/05/2004,17.00.00,3.5,1336,21.1,1326,125,1923,1255,26.3,27.5,0.9306
11/05/2004,18.00.00,4.6,1533,29.9,1549,140,2233,1571,24.4,31.6,0.9545
11/05/2004,19.00.00,6.3,1650,34.3,1649,158,2345,1779,23.1,35.3,0.9845
11/05/2004,20.00.00,5,1535,26.1,1458,159,2120,1735,21.1,40.2,0.997
11/05/2004,21.00.00,3.3,1382,18.1,1243,128,1941,1511,19.2,52.3,1.1516
11/05/2004,22.00.00,2.7,1335,14.2,1122,114,1840,1424,18.1,58.7,1.2072
11/05/2004,23.00.00,2.2,1267,12.4,1064,100,1766,1348,17.3,58.8,1.1494
12/05/2004,00.00.00,1.7,1122,8.7,926,88,1619,1174,16.9,58.8,1.125
12/05/2004,01.00.00,0.8,986,5.2,771,67,1518,947,17.6,57.6,1.1484
12/05/2004,02.00.00,0.8,966,4.6,744,65,1511,935,15.6,63.9,1.1287
12/05/2004,03.00.00,0.6,919,3.1,661,-200,1468,838,14.9,65.7,1.1073
12/05/2004,04.00.00,-200,872,2.7,632,47,1403,768,15.6,62.2,1.0961
12/05/2004,05.00.00,0.8,967,4.7,749,57,1517,881,14,68.3,1.0884
12/05/2004,06.00.00,1.5,1152,9.6,964,73,1705,1096,14.5,65.7,1.0804
12/05/2004,07.00.00,4.1,1500,23.6,1393,95,2163,1495,15.5,62.2,1.0875
12/05/2004,08.00.00,5.9,1754,37.4,1716,110,2667,1895,17,56.8,1.0909
12/05/2004,09.00.00,5.1,1558,26.6,1469,121,2281,1758,18.8,52.4,1.1285
12/05/2004,10.00.00,3.9,1446,22,1350,108,2140,1630,19.7,51.9,1.1796
12/05/2004,11.00.00,3.4,1349,17.9,1236,125,1964,1530,20.9,44.6,1.0872
12/05/2004,12.00.00,3.3,1452,22.7,1371,117,2138,1622,21.9,43.3,1.1265
12/05/2004,13.00.00,5.1,1676,29.3,1534,131,2413,1828,20.4,55.7,1.3205
12/05/2004,14.00.00,3.1,1327,14.7,1139,126,1894,1323,17.4,67,1.325
12/05/2004,15.00.00,2.5,1248,12.6,1072,114,1797,1188,17.1,64,1.2413
12/05/2004,16.00.00,2.4,1250,12.7,1074,123,1806,1166,17.3,61.1,1.1957
12/05/2004,17.00.00,2.8,1222,13,1084,116,1797,1108,17.7,56.3,1.13
12/05/2004,18.00.00,2.9,1159,13.4,1097,107,1709,995,17.4,48.6,0.9559
12/05/2004,19.00.00,3.4,1192,14.8,1143,123,1767,1108,17.6,43.7,0.8698
12/05/2004,20.00.00,2.2,1074,9.4,954,112,1570,956,16.7,47.2,0.892
12/05/2004,21.00.00,1.6,984,6.9,851,101,1452,817,16.8,45.6,0.8636
12/05/2004,22.00.00,1.3,970,5.2,773,91,1425,658,16.1,52,0.946
12/05/2004,23.00.00,1.3,987,5.7,800,88,1462,658,15.5,57.1,0.996
13/05/2004,00.00.00,1.6,1003,6.5,836,96,1455,748,16.2,50.2,0.9156
13/05/2004,01.00.00,1.2,933,4.7,747,75,1405,569,16.4,50.5,0.938
13/05/2004,02.00.00,0.6,859,2.5,620,47,1316,445,16.2,52.8,0.9626
13/05/2004,03.00.00,0.4,815,1.4,538,-200,1272,379,16,53.7,0.9723
13/05/2004,04.00.00,-200,792,1,501,25,1252,354,16.2,53,0.9672
13/05/2004,05.00.00,0.4,835,1.7,560,49,1317,407,16.2,53.7,0.9799
13/05/2004,06.00.00,1,975,4.5,736,85,1459,611,15.9,55.3,0.991
13/05/2004,07.00.00,2,1133,9.4,957,106,1652,944,16.2,55.6,1.0151
13/05/2004,08.00.00,3.6,1347,17.9,1237,136,1984,1328,16,59.3,1.0711
13/05/2004,09.00.00,2.4,1122,10.6,1000,119,1663,1085,16.6,55.6,1.042
13/05/2004,10.00.00,2.4,1152,11,1014,122,1714,1139,17.4,51.8,1.022
13/05/2004,11.00.00,1.6,1020,7.2,866,90,1554,799,17.6,49.7,0.9944
13/05/2004,12.00.00,1.9,1066,8.7,927,97,1608,804,17.2,52.8,1.0236
